trial_number,value,batch_size,dropout,history_length,learning_rate,num_layers,units,weight_decay
88,0.27955095516234163,319,0.30521207432125197,130,0.0002602526424972238,7,91,0.0004142576163265355
89,0.38485266570635207,306,0.23513287198094623,131,0.00026088090997472725,7,88,0.00042725847500861016
90,0.3353016570898203,320,0.3080609806147189,147,0.0003541422780271571,7,72,0.0003778936082109737
91,0.3349212365099257,350,0.3348505231142523,142,0.00029102239444991885,6,94,0.000302472487841183
92,0.34064174552527365,334,0.2715986482286875,139,0.000266613618452802,7,111,0.0006057135553869615
93,0.36338993734260966,313,0.2974802295353323,150,0.00030598951242470656,9,81,0.0004436333692667086
94,0.31872906514681754,324,0.34701339115348884,154,0.000246776584138001,6,103,0.0005246876505324086
95,0.49982762127126174,359,0.3257275347039239,144,0.0004237164417423235,8,240,0.0001935807961043339
96,0.37361998357515797,339,0.3394580618029027,158,0.0002249747546514576,6,70,0.00023519242692177217
97,0.4455549081856706,281,0.2869616968390131,131,0.00032027463553432493,7,154,0.00036532406212937195
98,0.4215723757510999,299,0.3572255651383978,149,0.00037586382657856795,8,118,0.00027953429380876666
99,0.37331054415836884,377,0.29952865479114804,127,0.0005355398005384984,7,91,0.0006795650966321997
100,0.3466129689928024,346,0.31033652332669126,160,0.00028196510351583893,6,107,0.0003253684297730241
101,0.3633104141988206,321,0.3690704423236146,155,0.0002013851993678984,6,66,0.0002057268006946296
102,0.3225335226779075,331,0.37785463406285535,153,0.00021275984346171594,7,78,0.00016976751518717293
103,0.3081189665277091,298,0.32391980106486723,145,0.0002457855285777213,6,65,0.000908789637621187
104,0.5072272083698175,308,0.4512892081633593,134,0.0002351136821124784,7,300,0.0012299389223967966
105,0.36255587161439823,353,0.3313421247587609,94,0.000264114324255227,5,97,0.00014562588901065914
106,0.36344790559859924,338,0.3510181705835378,152,0.00021262512224882644,7,86,0.002164243451814219
107,0.30968993476458956,327,0.35766345906647456,120,0.000252358296488853,5,72,0.00048395618739031134
108,0.3157627581265466,274,0.4687639934662611,148,0.00023160426385009217,7,78,0.0004080045892170327
109,0.3189691080075532,291,0.314757484833722,156,0.00021959028776175266,8,90,0.0005752653981138502
110,0.44446138693806864,210,0.30055965878804775,151,0.0003952936057029195,6,127,0.0002497326204077557
111,0.45522324639807604,239,0.4470478427477228,143,0.0006395018909389576,7,97,0.000764241973742978
112,0.34285633498745505,266,0.3931876507355865,146,0.0003353046378517268,5,113,0.0013969973923714152
113,0.2773709563506553,316,0.4285120484536946,136,0.00047760732250263415,4,84,0.0006124145380137142
114,0.3446983913762854,315,0.4284545510020179,137,0.00027551655502190524,4,83,0.0005240674649471317
115,0.41278579031098206,344,0.461483893309675,159,0.0004950956943442304,10,64,0.0006370905515330612
116,0.27504875455708,329,0.3428788055536576,126,0.00047804191034691895,4,72,0.0010455797349738028
117,0.43265821723664394,171,0.3219461762181259,125,0.00045329032902169787,8,72,0.0008438413718309997
118,0.3775428812585625,332,0.3411190700057184,140,0.00047665225143384693,4,86,0.0010344117748023272
119,0.37202968614878673,320,0.48994658842181804,134,0.000360862463096377,4,77,0.001179030731314302
120,0.35766665221203847,359,0.4750801854001702,129,0.000438210581225656,3,99,0.0004401282397397636
121,0.3359233271330595,303,0.36160477451397743,156,0.0007016941835738544,4,70,0.0009610684508889507
122,0.3715323113949671,313,0.3460966608482303,153,0.0005814956749617073,3,81,0.00032003905464279565
123,0.30637416660125033,326,0.4043937841218065,148,0.0004042052075728835,7,90,0.0010995197764632827
124,0.28230675563618945,351,0.366237040707992,107,0.0005151131508299823,5,76,0.00038133569646170776
125,0.39144084490902953,348,0.37027687289761196,111,0.0005447893580628593,5,163,0.00036792224162610613
126,0.35097317112243503,73,0.30435665353826064,114,0.00047937638260727616,5,75,0.0004088357699768199
127,0.3815032432179251,366,0.3310283136966248,102,0.0002933186080802718,4,106,0.0004932444961873645
128,0.40653140656650066,338,0.35476336774435996,108,0.0005861345280607417,7,93,0.0007314481081203693
129,0.3823716430745623,353,0.31315562353825527,135,0.0005164005823084036,5,85,0.00018626379341496756
130,0.3293940299435666,344,0.285741951954914,138,0.0008189065280184817,4,70,0.0002746215421460206
131,0.31016754862326973,330,0.36496039760971,120,0.0002550071801059198,6,77,0.0004566055456725261
132,0.3104916981865828,319,0.37559776508644505,150,0.00031433350224799404,7,66,0.0006267968353894569
133,0.5890896503082675,309,0.34615750491283725,155,0.00023526092459294975,7,368,0.0013164973688985795
134,0.3297493737111507,341,0.3814864677661762,131,0.000385719478194868,6,81,0.0003716445350694305
135,0.3888762805914865,371,0.3353434897274551,93,0.0004189270381487241,7,64,0.0017009225436792085
136,0.3399454387764348,334,0.34910930769012266,86,0.0002649577988205002,5,74,0.00020951416740780143
137,0.30176799355681794,325,0.4435449310521839,158,0.0004620555036650245,6,94,0.0008728688886097558
138,0.36571350559317994,361,0.2909750036325297,142,0.0006114267528962413,4,177,0.00014095532627448712
139,0.3414239215947139,351,0.36569806878270444,101,0.00022197952850539334,7,89,0.00012027892014835092
140,0.4043123104768779,338,0.4544510942693498,146,0.0002486080071953943,8,102,0.005242204513479126
141,0.32788529765966273,302,0.4353867226853283,151,0.0005103446941417953,4,109,0.0005561524083614756
142,0.34857111821449943,318,0.3844896283784977,144,0.0005435379062007396,3,84,0.0005960109318883905
143,0.31068267889680024,331,0.34084304802200266,154,0.0002791488594848164,5,135,0.007745387904379662
144,0.36818432623044434,292,0.43877170859037945,160,0.0002076825807986671,4,71,0.0005000963983243532
145,0.39795525802305043,324,0.4218401053877215,127,0.0005643833213822344,4,97,0.00033506245412583927
146,0.36192779165917427,308,0.430265452389746,148,0.000487615541254344,7,115,0.0006692919969071768
147,0.30747081758562483,347,0.4113025950200207,48,0.00024229484617070622,5,123,0.0015007400763506185
148,0.3820830777780536,285,0.4507724364507844,140,0.0002630394153512452,7,79,0.0001637475005497561
149,0.41357098765395306,313,0.3540856545150533,152,0.00029657400950487385,9,87,0.0003946542059529049
150,0.25784730449344984,357,0.45855561533246025,59,0.0006096329574852063,4,64,0.00043628703291639475
151,0.33056433747501884,352,0.47103918319862237,58,0.0006016613002897755,4,71,0.00042793208376749485
152,0.33124200275168914,338,0.46207593879956355,63,0.0006726783243868042,4,78,0.000782419851289175
153,0.2881474825161918,358,0.44485946420654776,60,0.0005251074437786834,4,64,0.0004654247060441859
154,0.2939687325725055,361,0.4594639806335407,57,0.00043492099028561137,3,64,0.00046658037673103647
155,0.3516077687697129,356,0.4484110980139269,61,0.0005140607936509534,4,70,0.0003467454124343147
156,0.3570501783027283,346,0.36024178730656053,53,0.00046679207653268026,5,196,0.0005227090457246197
157,0.3756397100294321,378,0.48051268167848266,66,0.00022891526581831763,7,64,0.0010094343458317088
158,0.33549726705750416,367,0.27726449661663616,73,0.0005496960747385363,4,77,0.00031101571184880835
159,0.44667193541490735,332,0.29462771978464636,53,0.0006423010612071605,7,148,0.0003939626949727235
160,0.31360008839576964,342,0.4432438855989789,71,0.00020069228162724096,5,82,0.00024603496278889365
161,0.3471921308537816,323,0.4539162356441963,156,0.0005747528405717399,4,73,0.00045721963437384683
162,0.36290985965853806,255,0.3093775780283177,56,0.0005352742374019934,4,88,0.0005982067770947995
163,0.3951422883297064,358,0.42316039927810134,48,0.000601058918645734,4,82,0.0005665227327142527
164,0.39743816782937985,328,0.4666725019178615,60,0.0005063749795303316,4,70,0.000678649211107669
165,0.36906892072251013,318,0.3198015533350582,149,0.0002729168588244962,3,76,0.00042569751151993947
166,0.41316255094296905,336,0.30216236414782316,65,0.0002854661317485246,7,93,0.0033682818366315022
167,0.38856914816735844,236,0.43088342658021805,158,0.0002554573457099007,6,99,0.0005420579408684206
168,0.36388722364506104,370,0.4396177748638824,136,0.00021979145076284735,4,84,0.0011060484747188472
169,0.4609465460943366,353,0.3276154111637108,35,0.000669578368871328,8,64,0.0004625434729658171
170,0.3777284381913461,345,0.33842005025382993,154,0.0004426230694603804,7,72,0.00018334587432633146
171,0.36538450133697103,340,0.37362697149725627,158,0.0003321493157887063,7,80,0.0005115322709487931
172,0.3543712875187987,329,0.39860252461195006,156,0.0003053873004751758,7,89,0.00038962136240700473
173,0.340636690001379,313,0.35853445899259784,150,0.0002449859011074368,7,77,0.0005391839011902002
174,0.30155944958851244,347,0.38019997831679764,145,0.0002703517050093409,7,69,0.0003604505736340551
175,0.4968282195045273,363,0.3907112315727344,154,0.0004903183044135633,5,257,0.0004421233295771298
176,0.3680309188770659,322,0.37047548052544094,152,0.00028759372556340373,7,83,0.00022110948492878735
177,0.4003331113987294,337,0.34840986283646347,157,0.0002598460370989281,6,93,0.0004962272695019715
178,0.3220932912368041,333,0.4585741775815153,147,0.00023299329206727485,4,105,0.0009332985546212127
179,0.4248968853819661,356,0.4477128495303223,132,0.0005280099191625085,8,76,0.0025198373289563062
180,0.36175134715858415,136,0.4348008218793091,142,0.0003113451624992052,7,69,0.0006175207982811067
181,0.3891575267160689,366,0.45749956155337296,56,0.00041044903956202907,2,64,0.00046440721817606387
182,0.38118351970062064,360,0.36557263979563853,160,0.0004313216151973898,3,73,0.00040346652421989157
183,0.3400927439671264,348,0.46315989577037564,59,0.00045351695410119426,2,64,0.0004837134867187073
184,0.3292213663036096,375,0.44632924009485997,80,0.00036159753932910624,3,81,0.0005687792858562981
185,0.35461729080692433,342,0.47395047498492343,69,0.0003920295911256078,5,87,0.00042996639696670923
186,0.36163598486048615,352,0.35182416175851455,51,0.0004859508647512051,7,74,0.0007163021699413826
187,0.2991805137767468,329,0.4529699464980028,152,0.0005571429635420482,5,64,0.0012112781169731528
188,0.3352388157085939,306,0.3441680817543817,56,0.0004311418520197288,4,79,0.0003598996173967967
189,0.4714091496034102,320,0.44252760700254334,122,0.0016980145358411686,7,86,0.0002840155802264709
190,0.33156876664522084,361,0.31250980794325967,138,0.0002789292422540398,3,70,0.0004881559199503182
191,0.3308674637490595,372,0.43768205143901495,68,0.00024286659197384896,6,96,0.0016736002708585796
192,0.32385597074150413,383,0.4277437868430291,63,0.00025502276748363604,5,92,0.0010408369745622764
193,0.2817237575558596,363,0.3751221036831714,61,0.0002654990359105734,5,81,0.002003092572290072
194,0.36938848435635185,356,0.3718113950228571,59,0.0002922966452331285,5,77,0.002132692225112925
195,0.3599638591670813,342,0.35744991089325084,155,0.00026613638935323004,5,69,0.0017880090328345343
196,0.3552622180959956,245,0.37523384937780874,43,0.00047075032684095716,4,82,0.00044629288121090735
197,0.32662889986961813,363,0.38229323405418797,107,0.0002804320380196596,7,75,0.0002002691470712758
198,0.339374175175453,349,0.3879425170705295,77,0.00023815258235404153,5,218,0.0013691167396851554
199,0.4408215536621579,335,0.3616701757287325,62,0.0005094973083969255,4,87,0.001975107424879764
