"Date, Time",TRC-DT,TRC-RT,TRC-PPL1,TRC-PPL2,pH-DT,pH-RT,pH-PPL1,pH-PPL2,cond-DT,cond-RT,cond-PPL1,cond-PPL2,fDOM-RT,fDOM-PPL1,fDOM-PPL2,TOC-RT,TOC-PPL1,TOC-PPL2,DOC-RT,DOC-PPL1,DOC-PPL2,minutes_since_start
2025/11/09 00:00,2.57,2.19,1.91,1.6315,8.39,7.95,7.97,7.949282852782931,209.279999,216.360001,217.830002,219.34687041796752,6.67,6.1,5.808993970432827,1.62,1.605,1.590051503304978,1.62,1.605,1.5992620450566304,7370
2025/11/09 00:00,2.57,2.19,1.91,1.632,8.38,7.95,7.97,7.951149697702195,209.279999,216.119995,218.070007,218.95909473978577,6.71,6.11,5.807700849259987,1.616,1.608,1.5972664661060143,1.616,1.608,1.5961438499657334,7375
2025/11/09 00:00,2.57,2.2,1.9,1.6325,8.37,7.94,7.97,7.950853955579753,209.279999,216.360001,218.070007,219.16307240745283,6.74,6.06,5.802492253632845,1.612,1.608,1.5955977294737262,1.612,1.608,1.5939856039147566,7380
2025/11/09 00:00,2.57,2.2,1.9,1.6330000000000002,8.36,7.94,7.98,7.9418878277028195,209.770004,216.119995,217.830002,218.55912177434965,6.68,6.12,5.833714406360557,1.612,1.608,1.5973116097290825,1.612,1.608,1.595838302437132,7385
2025/11/09 00:00,2.57,2.19,1.902087363969153,1.6335000000000002,8.36,7.94,7.974969644207269,7.96,209.279999,216.119995,218.09668071140396,218.8779113811409,6.7,6.1,5.810423312969394,1.599,1.609,1.5958572258884611,1.599,1.609,1.5936132050286014,7390
2025/11/09 00:00,2.56,2.2,1.9015269510965425,1.63,8.34,7.94,7.980217787973212,7.94,209.520004,216.119995,218.10280220321468,219.1877938006725,6.67,6.117578095694478,5.806208008792081,1.613,1.609375,1.5944258624202028,1.613,1.609375,1.597288692514661,7395
2025/11/09 00:00,2.56,2.19,1.9093249247434283,1.64,8.34,7.95,7.974946718359812,7.94,209.520004,216.119995,218.0553517393753,219.050003,6.71,6.130491017684931,5.83,1.612,1.60975,1.597,1.612,1.60975,1.597,7400
2025/11/09 00:00,2.56,2.2,1.9052340089444628,1.64,8.33,7.94,7.970139868730487,7.94,209.520004,216.360001,217.6588092769104,218.559998,6.69,6.12049282196381,5.76,1.61,1.610125,1.595,1.61,1.610125,1.595,7405
2025/11/09 00:00,2.57,2.2,1.9100812857433984,1.64,8.32,7.94,7.975287121236037,7.94,209.520004,216.360001,217.9263933351844,219.050003,6.71,6.081841463596311,5.77,1.603,1.6105,1.597,1.603,1.6105,1.597,7410
2025/11/09 00:00,2.56,2.19,1.911857442202563,1.64,8.31,7.93,7.972058969554081,7.95,209.520004,216.119995,217.7172653687139,218.559998,6.68,6.057057288412624,5.76,1.619,1.610875,1.597,1.619,1.610875,1.597,7415
2025/11/09 00:00,2.55,2.2,1.9131628904480176,1.6372403211686384,8.3,7.94,7.97,7.9417624912862195,209.279999,216.360001,217.91967622608053,218.38565249642463,6.68,6.1022061318404095,5.75,1.608,1.61125,1.592,1.608,1.61125,1.592,7420
2025/11/09 00:00,2.55,2.19,1.91,1.6439857532167546,8.29,7.94,7.98,7.946458545214559,209.279999,216.119995,217.85696399678687,218.45403849293177,6.67,6.06,5.7395258830658,1.611,1.611625,1.599,1.611,1.611625,1.599,7425
2025/11/09 00:00,2.56,2.2,1.92,1.6389049745720212,8.28,7.93,7.98,7.944584199061597,209.279999,216.360001,217.830002,218.42472461629663,6.72,6.06,5.760786048810609,1.603,1.612,1.5963469387755105,1.603,1.612,1.5963469387755105,7430
2025/11/09 00:00,2.56,2.2,1.92,1.640879181699105,8.27,7.94,7.98,7.944799236613283,209.279999,216.119995,217.580002,218.5583465490406,6.69,6.03,5.757717172937589,1.608,1.6084500000000002,1.5964557823129253,1.608,1.6084500000000002,1.5964557823129253,7435
2025/11/09 00:00,2.56,2.19,1.92,1.63693559411643,8.26,7.93,7.98,7.944482308835194,209.279999,216.360001,217.339996,218.6306460467217,6.68,6.07,5.75709121203433,1.608,1.606,1.5965646258503403,1.608,1.606,1.5965646258503403,7440
2025/11/09 00:00,2.55,2.19,1.92,1.6392728665334506,8.25,7.94,7.98,7.943823890362286,209.520004,216.360001,217.580002,218.4460928581212,6.7,6.01,5.771498573015499,1.615,1.602,1.5966734693877551,1.615,1.602,1.5966734693877551,7445
2025/11/09 00:00,2.56,2.19,1.920957516093996,1.6403509680599695,8.24,7.94,7.981632653061226,7.95,209.520004,216.119995,217.44816782262328,218.4581317876913,6.69,6.07,5.781319888901515,1.602,1.605,1.59678231292517,1.602,1.605,1.59678231292517,7450
2025/11/09 00:00,2.56,2.2,1.919441210224172,1.64,8.22,7.94,7.981360544217688,7.94,209.279999,216.119995,217.54965607289316,218.27269709379084,6.68,6.064976451986198,5.789853445135305,1.615,1.603,1.596891156462585,1.615,1.603,1.596891156462585,7455
2025/11/09 00:00,2.56,2.2,1.9207571757417417,1.64,8.21,7.94,7.981088435374151,7.95,209.279999,216.360001,217.36615899163584,218.320007,6.67,6.039197626787536,5.77,1.612,1.6030857142857142,1.597,1.612,1.6030857142857142,1.597,7460
2025/11/09 00:00,2.56,2.19,1.9120148379149815,1.63,8.2,7.94,7.980816326530614,7.95,209.279999,216.360001,217.47307355055943,217.830002,6.67,6.074930593075693,5.79,1.598,1.6030714285714285,1.5969999999999998,1.598,1.6030714285714285,1.5969999999999998,7465
2025/11/09 00:00,2.55,2.19,1.9151808465717792,1.63,8.17,7.94,7.980544217687076,7.94,209.039993,216.360001,217.36760732400245,218.070007,6.72,6.052602166187218,5.77,1.612,1.6030571428571427,1.597,1.612,1.6030571428571427,1.597,7470
2025/11/09 00:00,2.56,2.19,1.9142034655986813,1.63,8.17,7.94,7.980272108843539,7.94,209.039993,216.119995,217.51474128417803,218.070007,6.67,6.074137760772294,5.77,1.604,1.6030428571428572,1.591,1.604,1.6030428571428572,1.591,7475
2025/11/09 00:00,2.56,2.19,1.909714390392721,1.6271398578080638,8.15,7.94,7.98,7.946443680691907,209.039993,216.119995,217.55921818143065,218.1755662358301,6.7,6.069534287992795,5.8,1.605,1.6030285714285717,1.5929999999999995,1.605,1.6030285714285717,1.5929999999999995,7480
2025/11/09 00:00,2.56,2.2,1.91,1.6324420350177522,8.13,7.94,7.98,7.9417706142292195,209.279999,216.360001,217.45287233886435,218.08052147519516,6.71,6.098138631946811,5.786912777205972,1.61,1.6030142857142855,1.595,1.61,1.6030142857142855,1.595,7485
2025/11/09 00:00,2.55,2.2,1.92,1.6293902144722938,8.12,7.94,7.98,7.948181432552682,209.279999,216.360001,217.339996,218.2801151433231,6.71,6.09,5.779455929236102,1.608,1.603,1.595,1.608,1.603,1.595,7490
2025/11/09 00:00,2.55,2.19,1.92,1.6325089416828342,8.1,7.94,7.98,7.954382175941796,209.279999,216.119995,217.580002,218.1761014409408,6.68,6.07,5.818736877526454,1.603,1.606999999999999,1.595,1.603,1.606999999999999,1.595,7495
2025/11/09 00:00,2.55,2.2,1.92,1.6303727057667423,8.08,7.92,7.98,7.947034863424061,209.279999,216.360001,217.580002,218.1837200576852,6.67,6.08,5.789484313951577,1.619,1.611,1.595,1.619,1.611,1.595,7500
2025/11/09 00:00,2.55,2.2,1.92,1.6313016852743103,8.06,7.92,7.98,7.950519638226317,209.520004,216.119995,217.580002,218.2780278180933,6.68,6.11,5.824725936537003,1.606,1.604,1.595,1.606,1.604,1.595,7505
2025/11/09 00:00,2.54,2.2,1.92175,1.630967575594015,8.04,7.93,7.979727891156464,7.96,209.279999,216.119995,217.58416137277467,218.1295537468231,6.71,6.09,5.808816844703176,1.601,1.6034999999999997,1.595,1.601,1.6034999999999997,1.595,7510
2025/11/09 00:00,2.55,2.2,1.9214999999999995,1.64,8.03,7.93,7.979455782312926,7.95,209.520004,216.119995,217.6590275139621,218.18231141745952,6.7,6.08402809349766,5.8094909787221605,1.61,1.603,1.595,1.61,1.603,1.595,7515
2025/11/09 00:00,2.53,2.19,1.92125,1.63,8.02,7.93,7.979183673469389,7.95,209.520004,216.360001,217.73415743525072,218.320007,6.67,6.088072969806324,5.82,1.597,1.6027142857142858,1.595,1.597,1.6027142857142858,1.595,7520
2025/11/09 00:00,2.53,2.2,1.921,1.63,8.0,7.93,7.978911564625852,7.94,209.520004,216.119995,217.68795798920024,218.320007,6.7,6.086657411200945,5.8,1.618,1.602428571428571,1.5951999999999995,1.618,1.602428571428571,1.5951999999999995,7525
2025/11/09 00:00,2.53,2.2,1.92075,1.63,7.97,7.92,7.978639455782314,7.94,209.520004,216.119995,217.66272987716937,217.580002,6.73,6.08435301222276,5.78,1.612,1.602142857142857,1.595,1.612,1.602142857142857,1.595,7530
2025/11/09 00:00,2.53,2.2,1.9205,1.64,7.97,7.92,7.978367346938777,7.94,209.770004,216.119995,217.71264082134792,218.070007,6.67,6.084833616662939,5.82,1.612,1.6018571428571429,1.595,1.612,1.6018571428571429,1.595,7535
2025/11/09 00:00,2.52,2.2,1.92025,1.6444706882942146,7.96,7.92,7.98,7.938571428571429,209.770004,216.360001,217.6592456672998,218.46073263028055,6.7,6.072556378799139,5.74,1.618,1.6015714285714286,1.595,1.618,1.6015714285714286,1.595,7540
2025/11/09 00:00,2.52,2.2,1.92,1.6386871603381143,7.94,7.92,7.98,7.940476190476191,209.520004,216.119995,217.54919984664224,217.5161769479059,6.72,6.09,5.798290001398265,1.609,1.6012857142857142,1.593,1.609,1.6012857142857142,1.593,7545
2025/11/09 00:00,1.11,2.2,1.92,1.6370084276569583,7.94,7.92,7.98,7.942380952380953,209.520004,216.360001,217.580002,217.84895736337825,6.67,6.08,5.796668648186777,1.616,1.601,1.5930834160455367,1.616,1.601,1.593558393712034,7550
2025/11/09 00:00,0.43,2.19,1.92,1.6410982502313374,7.94,7.92,7.98,7.944285714285714,209.520004,216.360001,217.580002,217.84612928204183,6.72,6.06,5.730720696987413,1.606,1.6015,1.5943572560420514,1.606,1.6015,1.5941196372629491,7555
2025/11/09 00:00,0.34,2.2,1.92,1.6465036686911534,7.94,7.91,7.98,7.946190476190476,209.520004,216.119995,217.580002,217.9518983091112,6.69,6.08,5.767978854363349,1.598,1.602,1.593176605119966,1.598,1.602,1.592147645050728,7560
2025/11/09 00:00,0.31,2.19,1.92,1.6486326372951834,7.94,7.92,7.99,7.948095238095238,209.520004,216.119995,217.339996,218.63210610794863,6.68,6.08,5.783327519364958,1.615,1.605,1.5924301816464892,1.615,1.605,1.591981457195055,7565
2025/11/09 00:00,1.23,2.19,1.92,1.6498223196794763,7.94,7.92,7.977736521926907,7.95,209.520004,216.119995,217.48510993333332,217.57756078059447,6.68,6.08,5.742527804159518,1.603,1.605,1.5931376355677611,1.603,1.6050000000000004,1.5924074273160176,7570
2025/11/09 00:00,2.61,2.19,1.92,1.65,8.69,7.92,7.986599136005675,7.95,209.520004,216.360001,217.55822206666667,217.9395642398005,6.7,6.083914867122599,5.774357566151432,1.608,1.605,1.592555873856894,1.608,1.605,1.5935902102830353,7575
2025/11/09 00:00,2.72,2.2,1.92,1.65,8.68,7.92,7.981066233992494,7.95,209.039993,216.360001,217.63133420000003,218.320007,6.68,6.055062280414569,5.78,1.611,1.603,1.5928292513623663,1.611,1.603,1.59192483525852,7580
2025/11/09 00:00,2.56,2.19,1.92,1.64,8.64,7.92,7.982408707863463,7.95,209.279999,216.119995,217.70444633333332,217.830002,6.69,6.0870761865572405,5.7,1.603,1.603333333333334,1.592277872833349,1.603,1.603333333333334,1.5915739409479257,7585
2025/11/09 00:00,2.61,2.2,1.92,1.64,8.59,7.91,7.982401893083305,7.95,209.279999,216.119995,217.77755846666668,218.320007,6.68,6.087134128264758,5.72,1.609,1.603666666666667,1.594,1.609,1.603666666666667,1.594,7590
2025/11/09 00:00,2.61,2.19,1.92,1.63,8.57,7.91,7.984394822712168,7.95,209.770004,216.119995,217.8506706,218.559998,6.69,6.103606898909328,5.76,1.6,1.6040000000000003,1.59,1.6,1.6040000000000003,1.59,7595
2025/11/09 00:00,2.59,2.19,1.92,1.6341133187889734,8.56,7.94,7.98,7.949863945578231,210.009995,216.119995,217.92378273333333,218.0936164085105,6.68,6.095341571522853,5.78,1.604,1.6043333333333336,1.599,1.604,1.6043333333333336,1.599,7600
2025/11/09 00:00,2.58,2.19,1.92,1.6314258116596168,8.56,7.94,7.98,7.949727891156463,209.279999,216.360001,217.99689486666668,217.91680201748525,6.68,6.099580541892275,5.780666553316462,1.611,1.604666666666667,1.597,1.611,1.604666666666667,1.597,7605
2025/11/09 00:00,2.58,2.19,1.92,1.6307879627122888,8.56,7.94,7.98,7.949591836734694,209.279999,216.119995,218.070007,218.6416241215691,6.71,6.1,5.778931163190212,1.597,1.605,1.5976838704544276,1.597,1.605,1.5955259312328387,7610
2025/11/09 00:00,2.58,2.2,1.92,1.6379626602421002,8.55,7.94,7.98,7.949455782312925,209.279999,216.119995,218.070007,218.4438012468258,6.7,6.09,5.810736641621977,1.611,1.6045,1.5924864035504271,1.611,1.6045,1.597763285625522,7615
2025/11/09 00:00,2.58,2.2,1.92,1.62927540555523,8.55,7.93,7.98,7.949319727891156,209.039993,216.119995,218.070007,218.20778846334755,6.67,6.11,5.8172846497733,1.614,1.604,1.5979541715107402,1.614,1.604,1.5972337539897004,7620
2025/11/09 00:00,2.57,2.2,1.92,1.6350446761005657,8.55,7.94,7.97,7.9491836734693875,209.279999,215.869995,218.070007,218.73750826138155,6.67,6.09,5.842812387738493,1.601,1.6030000000000002,1.5939580138467877,1.601,1.6030000000000002,1.5924386065404463,7625
2025/11/09 00:00,2.57,2.19,1.91925,1.6381296195762285,8.54,7.94,7.97594585947374,7.96,209.279999,216.119995,218.06522883333332,218.38475007972875,6.68,6.08,5.863040502239195,1.594,1.602,1.592333439273796,1.594,1.602,1.5942227397447648,7630
2025/11/09 00:00,2.57,2.19,1.9185,1.64,8.54,7.94,7.969254682171272,7.94,209.279999,216.119995,218.06045066666667,218.78987821097024,6.68,6.0877993463421705,5.87,1.601,1.608,1.5962993712139606,1.601,1.608,1.59453491890629,7635
2025/11/09 00:00,2.57,2.2,1.91775,1.63,8.53,7.94,7.9722131874742255,7.94,209.279999,216.360001,218.0556725,218.800003,6.71,6.088240434042293,5.89,1.597,1.6073571428571436,1.5908178854916712,1.597,1.6073571428571434,1.5921387024143243,7640
2025/11/09 00:00,2.57,2.19,1.917,1.63,8.53,7.94,7.982283186891071,7.95,209.279999,216.119995,218.05089433333333,218.320007,6.66,6.108559627878401,5.86,1.6,1.606714285714286,1.593,1.6,1.606714285714286,1.593,7645
2025/11/09 00:00,2.57,2.19,1.91625,1.63,8.53,7.94,7.976481701187531,7.95,209.520004,216.119995,218.04611616666668,218.320007,6.67,6.099303461664319,5.89,1.608,1.6060714285714288,1.591,1.608,1.606071428571429,1.591,7650
2025/11/09 00:00,2.56,2.19,1.9154999999999995,1.63,8.53,7.94,7.972847024106682,7.95,209.520004,216.119995,218.041338,219.050003,6.69,6.12048473314872,5.88,1.608,1.605428571428572,1.596,1.608,1.6054285714285716,1.596,7655
2025/11/09 00:00,2.57,2.19,1.9147499999999995,1.6275902144284653,8.52,7.94,7.98,7.938083199019955,209.520004,216.360001,218.0365598333333,218.87382810044508,6.69,6.0833146666811775,5.8857285627502405,1.603,1.6047857142857145,1.5964166666666668,1.603,1.6047857142857145,1.5964166666666668,7660
2025/11/09 00:00,2.56,2.2,1.91,1.6303866137467786,8.52,7.94,7.98,7.954682799236405,209.279999,216.360001,218.03178166666663,218.6389637221868,6.71,6.09,5.886239520698045,1.606,1.6041428571428569,1.598,1.606,1.604142857142857,1.598,7665
2025/11/09 00:00,2.56,2.19,1.92,1.6303245091625689,8.51,7.93,7.97,7.962699189195183,209.520004,216.119995,217.830002,218.9780643734025,6.71,6.11,5.87153936857252,1.621,1.603,1.598157142857143,1.621,1.603,1.598157142857143,7670
2025/11/09 00:00,2.56,2.19,1.92,1.6340141803549797,8.5,7.94,7.97,7.953894869730255,209.279999,216.119995,218.320007,218.68113071427263,6.71,6.1,5.86635324114393,1.598,1.604,1.5983142857142858,1.598,1.604,1.5983142857142858,7675
2025/11/09 00:00,2.57,2.19,1.92,1.6285887205467686,8.5,7.94,7.98,7.951340099482541,209.520004,216.119995,218.320007,219.0129890036004,6.73,6.14,5.841795378824256,1.615,1.602,1.5984714285714288,1.615,1.602,1.5984714285714288,7680
2025/11/09 00:00,2.56,2.2,1.92,1.63592552744074,8.5,7.94,7.98,7.95057603712828,209.520004,216.119995,218.070007,218.7804677185737,6.7,6.12,5.858833490580508,1.617,1.60325,1.5986285714285715,1.617,1.60325,1.5986285714285715,7685
2025/11/09 00:00,2.56,2.2,1.921875933674822,1.6391907978961318,8.5,7.94,7.977142857142857,7.96,209.520004,216.119995,218.48045448492823,218.6908108304461,6.67,6.1,5.8459545788323775,1.608,1.604,1.5987857142857147,1.608,1.604,1.5987857142857147,7690
2025/11/09 00:00,2.56,2.2,1.920225082931888,1.64,8.49,7.95,7.977619047619048,7.95,209.520004,216.360001,218.12508173045737,218.83017600907735,6.69,6.1055455955498745,5.84496859653303,1.599,1.605,1.5989428571428574,1.599,1.605,1.5989428571428574,7695
2025/11/09 00:00,2.55,2.19,1.9165283742164108,1.64,8.48,7.94,7.978095238095238,7.95,209.039993,216.360001,218.1903514839708,219.050003,6.73,6.131434518108795,5.85,1.616,1.605,1.601,1.616,1.605,1.601,7700
2025/11/09 00:00,2.56,2.19,1.9127897584049809,1.64,8.48,7.94,7.978571428571429,7.95,209.520004,216.360001,218.8039066575771,218.559998,6.71,6.151341450469333,5.82,1.612,1.605,1.594,1.612,1.605,1.594,7705
2025/11/09 00:00,2.56,2.19,1.921645643831717,1.64,8.47,7.94,7.97904761904762,7.96,209.520004,216.360001,218.32555048650372,218.800003,6.7,6.111343238053288,5.84,1.591,1.605,1.594,1.591,1.605,1.594,7710
2025/11/09 00:00,2.56,2.2,1.9144650028664147,1.63,8.46,7.94,7.979523809523811,7.95,209.039993,216.360001,218.4114836492665,218.800003,6.71,6.133142307949025,5.82,1.609,1.605,1.593,1.609,1.605,1.593,7715
2025/11/09 00:00,2.56,2.19,1.9135725894283109,1.6382462787964556,8.46,7.94,7.98,7.957185102553023,209.279999,216.360001,218.5747021378156,218.513603033885,6.7,6.166314835305281,5.81,1.605,1.605,1.59245,1.605,1.605,1.59245,7720
2025/11/09 00:00,2.55,2.19,1.91,1.6393209492782534,8.45,7.94,7.98,7.954537611439719,209.520004,216.360001,218.6402286736357,218.497935744227,6.72,6.17,5.814471184834603,1.605,1.605,1.593,1.605,1.605,1.593,7725
2025/11/09 00:00,2.55,2.2,1.92,1.6344447720254105,8.45,7.94,7.98,7.948268160723807,209.279999,216.360001,218.800003,218.5298150962529,6.69,6.11,5.805762078552178,1.613,1.605,1.5922857142857143,1.613,1.605,1.5922857142857143,7730
2025/11/09 00:00,2.55,2.19,1.92,1.638973731650252,8.44,7.94,7.98,7.955236575579938,209.279999,216.119995,218.070007,218.51849107677373,6.68,6.12,5.809382354256011,1.598,1.60225,1.5915714285714286,1.598,1.60225,1.5915714285714286,7735
2025/11/09 00:00,2.56,2.2,1.92,1.641546016826735,8.43,7.94,7.98,7.938761906017556,209.279999,216.119995,218.070007,218.43053561285285,6.71,6.08,5.812780765080778,1.609,1.599,1.590857142857143,1.609,1.599,1.590857142857143,7740
2025/11/09 00:00,2.57,2.2,1.92,1.64394498364569,8.43,7.94,7.98,7.951935103103847,209.520004,216.119995,217.830002,218.4033676391086,6.67,6.06,5.771968075553462,1.605,1.603,1.590142857142857,1.605,1.603,1.590142857142857,7745
2025/11/09 00:00,2.56,2.2,1.92175,1.6468129943449108,8.42,7.94,7.97965986394558,7.95,209.520004,216.119995,217.4216572867469,218.5884948236026,6.66,6.09,5.780318616171274,1.622,1.596,1.5894285714285714,1.622,1.596,1.5894285714285714,7750
2025/11/09 00:00,2.55,2.2,1.9214999999999995,1.65,8.41,7.94,7.979319727891157,7.94,209.279999,215.630005,217.7668226568185,218.2558292776734,6.71,6.080501153417107,5.791527966852864,1.604,1.603,1.5887142857142855,1.604,1.603,1.5887142857142855,7755
2025/11/09 00:00,2.55,2.19,1.92125,1.64,8.41,7.94,7.978979591836736,7.94,209.279999,216.119995,217.57999133480004,218.320007,6.69,6.075468165925061,5.78,1.61,1.6015714285714286,1.588,1.61,1.6015714285714286,1.588,7760
2025/11/09 00:00,2.56,2.19,1.921,1.64,8.4,7.94,7.9786394557823135,7.95,209.279999,216.119995,217.8042833309159,218.320007,6.72,6.058248518757064,5.82,1.603,1.602142857142857,1.58875,1.603,1.602142857142857,1.58875,7765
2025/11/09 00:00,2.55,2.2,1.92075,1.63,8.4,7.94,7.978299319727892,7.94,209.279999,216.119995,217.60338374002444,218.320007,6.72,6.065275633103413,5.81,1.61,1.6027142857142858,1.591,1.61,1.6027142857142858,1.591,7770
2025/11/09 00:00,2.56,2.19,1.9205,1.63,8.38,7.94,7.97795918367347,7.94,209.279999,216.119995,217.73932370464144,217.830002,6.76,6.043159092168081,5.77,1.605,1.6032857142857142,1.589,1.605,1.6032857142857142,1.589,7775
2025/11/09 00:00,2.54,2.19,1.92025,1.6303478248658008,8.38,7.94,7.98,7.941836734693876,209.520004,216.119995,217.47811255426032,218.0026363205992,6.71,6.046777165348421,5.85,1.596,1.6038571428571429,1.59,1.596,1.6038571428571429,1.59,7780
2025/11/09 00:00,2.55,2.19,1.92,1.63271128339821,8.36,7.94,7.98,7.943197278911564,209.039993,215.869995,217.53982964916065,218.05114947749857,6.69,6.09,5.84996523787836,1.603,1.604428571428571,1.594,1.603,1.604428571428571,1.594,7785
2025/11/09 00:00,2.55,2.2,1.92,1.6298278801059125,8.35,7.94,7.97,7.944557823129251,209.520004,216.119995,217.580002,218.1988513152418,6.7,6.08,5.867276334920208,1.618,1.605,1.594327887816736,1.618,1.605,1.5931233974809769,7790
2025/11/09 00:00,2.55,2.19,1.92,1.6347774396906494,8.35,7.94,7.98,7.945918367346938,209.520004,216.119995,217.339996,218.13244589635343,6.71,6.07,5.837018974218527,1.609,1.602,1.59146200929352,1.609,1.602,1.592065947343302,7795
2025/11/09 00:00,2.55,2.2,1.92,1.6416953275214206,8.34,7.94,7.98,7.947278911564625,209.279999,216.119995,217.339996,218.0468433614257,6.72,6.07,5.808819928389784,1.602,1.599,1.59090491049672,1.602,1.599,1.5928053921902627,7800
2025/11/09 00:00,2.54,2.2,1.92,1.6399201098840115,8.32,7.94,7.98,7.948639455782313,209.520004,216.119995,217.580002,218.4160360741025,6.69,6.09,5.867088073292127,1.593,1.595,1.5926241260915894,1.593,1.595,1.5923114535902387,7805
2025/11/09 00:00,2.53,2.2,1.92,1.638876376522152,8.31,7.95,7.979183673469389,7.95,209.520004,216.119995,217.47333266666664,218.4663357521464,6.71,6.13,5.874645377912267,1.604,1.5980000000000003,1.5923674689180418,1.604,1.5980000000000003,1.58945173938661,7810
2025/11/09 00:00,2.54,2.19,1.92,1.64,8.31,7.93,7.979319727891157,7.95,209.279999,216.119995,217.48666633333332,218.52203913412404,6.69,6.1202154318757325,5.89,1.611,1.601,1.5926817883491649,1.611,1.601,1.5921784561902563,7815
2025/11/09 00:00,2.54,2.2,1.92,1.65,8.3,7.94,7.979455782312926,7.95,209.279999,216.119995,217.5,218.800003,6.69,6.106606209765343,5.83,1.593,1.6,1.5901669498835536,1.593,1.6,1.5908999939335762,7820
2025/11/09 00:00,2.54,2.2,1.92,1.64,8.29,7.94,7.979591836734695,7.95,209.279999,216.119995,217.51333366666668,218.070007,6.71,6.105545695869891,5.86,1.611,1.6032380952380954,1.5904947950438657,1.611,1.6032380952380954,1.5924701260809608,7825
2025/11/09 00:00,2.54,2.19,1.92,1.64,8.28,7.93,7.979727891156464,7.95,209.520004,216.360001,217.5266673333333,218.800003,6.72,6.109431155104127,5.82,1.593,1.6064761904761908,1.592,1.593,1.6064761904761908,1.592,7830
2025/11/09 00:00,2.53,2.2,1.92,1.64,8.26,7.94,7.979863945578232,7.95,209.520004,216.119995,217.540001,218.320007,6.72,6.0777906836815845,5.8,1.603,1.609714285714286,1.59,1.603,1.609714285714286,1.59,7835
2025/11/09 00:00,2.53,2.19,1.92,1.6355456332098033,8.25,7.94,7.98,7.949931972789116,209.520004,216.360001,217.55333466666667,218.03533718152136,6.71,6.095327789132706,5.8,1.601,1.6129523809523814,1.593,1.601,1.6129523809523814,1.593,7840
2025/11/09 00:00,2.53,2.2,1.92,1.6390063824706809,8.24,7.93,7.98,7.949863945578231,209.279999,216.360001,217.56666833333333,218.39442880512644,6.75,6.09,5.810246364135993,1.607,1.6161904761904768,1.595,1.607,1.6161904761904768,1.595,7845
2025/11/09 00:00,2.53,2.2,1.92,1.6451259672430665,8.23,7.93,7.98,7.9497959183673474,209.279999,216.360001,217.580002,218.97758622748017,6.74,6.11,5.806104089109487,1.601,1.606,1.594542857142857,1.601,1.606,1.594542857142857,7850
2025/11/09 00:00,2.53,2.19,1.92,1.6426380952602868,8.22,7.93,7.98,7.949727891156463,209.279999,216.119995,217.580002,218.6550635020087,6.72,6.1,5.819016198940909,1.612,1.643,1.5947857142857145,1.612,1.643,1.5947857142857145,7855
2025/11/09 00:00,2.52,2.2,1.92,1.6387045383001433,8.18,7.93,7.98,7.949659863945579,209.279999,216.360001,217.580002,217.59059386034315,6.72,6.11,5.811372939410902,1.618,1.6,1.5950285714285717,1.618,1.6,1.5950285714285717,7860
2025/11/09 00:00,2.53,2.2,1.92,1.641853428265416,8.17,7.93,7.98,7.949591836734694,209.520004,216.360001,217.580002,217.9749255044065,6.76,6.13,5.816614626249312,1.617,1.599,1.5952714285714285,1.617,1.599,1.5952714285714285,7865
2025/11/09 00:00,2.53,2.2,1.9195,1.6474158962969383,8.15,7.93,7.979455782312926,7.95,209.279999,216.119995,217.64022404444444,217.78428338400624,6.7,6.1,5.805596732794752,1.598,1.6,1.5955142857142857,1.598,1.6,1.5955142857142857,7870
2025/11/09 00:00,2.53,2.2,1.919,1.65,8.14,7.93,7.978911564625851,7.95,209.279999,216.119995,217.7004460888889,218.6532807035252,6.74,6.107242529012819,5.783785126934452,1.609,1.6,1.5957571428571429,1.609,1.6,1.5957571428571429,7875
2025/11/09 00:00,2.53,2.2,1.9185,1.64,8.13,7.92,7.978367346938776,7.95,209.520004,216.360001,217.76066813333333,218.559998,6.71,6.098905260097145,5.82,1.608,1.5922777716245058,1.596,1.608,1.59414538169113,1.596,7880
2025/11/09 00:00,2.52,2.19,1.918,1.65,8.1,7.93,7.977823129251701,7.95,209.279999,216.360001,217.82089017777776,218.320007,6.7,6.1055751598545855,5.79,1.612,1.5913812105320375,1.593,1.612,1.5869114201772707,1.593,7885
2025/11/09 00:00,2.51,2.2,1.9175,1.64,8.09,7.93,7.977278911564626,7.96,209.279999,216.119995,217.8811122222222,217.830002,6.72,6.084156363630696,5.79,1.61,1.5880151099221649,1.59,1.61,1.5909431439347874,1.59,7890
2025/11/09 00:00,2.51,2.21,1.917,1.64,8.06,7.92,7.9767346938775505,7.95,209.520004,216.119995,217.94133426666667,218.800003,6.71,6.104635934242173,5.77,1.606,1.5840918539704405,1.587,1.606,1.5873062982354822,1.587,7895
2025/11/09 00:00,2.51,2.2,1.9165,1.6407600513609355,8.06,7.92,7.97,7.950590050780046,209.520004,216.119995,218.0015563111111,218.3398427991346,6.7,6.101096231899251,5.79,1.598,1.586,1.587222222222222,1.598,1.586,1.587222222222222,7900
2025/11/09 00:00,2.51,2.2,1.91,1.6447128722714837,8.05,7.92,7.98,7.951296149578244,209.279999,215.869995,218.0617783555556,218.4341509345134,6.69,6.12,5.794751002854042,1.598,1.59,1.5874444444444442,1.598,1.59,1.5874444444444442,7905
