trial_number,value,batch_size,dropout,history_length,learning_rate,mid_layer_count,mid_layer_size,weight_decay
14,0.1640268060975446,280.7734655395202,0.33498481343618935,45.04845415339649,0.00040861194823716237,5.033278017298996,732.5904059364764,0.0007463758825905042
15,0.24918591132064066,274.35054301114053,0.3419889320169392,37.845443721393096,0.001345959679229135,4.902385510243435,674.8792578788589,0.0032062687770160326
16,0.16807815254091502,273.13477376465966,0.10330630220642686,17.39412322114277,0.0006892043641692306,4.793117242752529,437.4736783748456,0.007614933246555799
17,0.2684557086079867,257.7877034658178,0.11524103894662086,18.977416003757284,0.0009329594545277114,5.845505206805172,368.83172944387945,0.009499079284844962
18,0.23580334655115168,201.9929296212646,0.3266354279272994,27.577153254762003,0.0006004382491948087,3.6143220756547585,447.3968544262542,0.008123030470774284
19,0.20470115495566837,295.63643607972153,0.3785982925928306,40.76736702146316,0.0010995637861628451,2.2394886649516423,602.2142836065876,0.007846484438450353
20,0.18120596011777124,134.58914430931804,0.152503202945405,16.207246600930304,0.0005338220838258408,7.526471123693662,418.82179579827095,0.007468048974191108
21,0.1628843845855333,381.5715244111004,0.16922980264835172,65.31742438651462,0.0007660100724847086,4.234521903660725,742.6511509196974,0.00543294790154619
22,0.22536821869051385,362.60991896185897,0.16345106750047272,67.37117778627139,0.0008391701352124476,3.932840340144944,746.9414397415723,0.005722403464536114
23,0.17732578831875395,376.944552335179,0.10963682103773438,90.78458850786343,0.0006009655521762928,6.629483761467861,781.2894643475387,0.0037164962610629635
24,0.1740285188495042,302.31651853835734,0.17719218112844115,32.438192079531476,0.00040448575651581484,5.701149768196335,636.5123794716856,0.0021422506833023852
25,0.18802592053697137,221.87992397582744,0.10118399142705943,86.80324909615283,0.0009863826806863513,3.1669619235562267,351.21585389500814,0.005983594471617483
26,0.20043225311144383,457.3374196956046,0.13600831171666908,45.458399375709504,0.001349082965258542,4.410212465505539,894.9903926967522,0.009919213633419846
27,0.1622081119946377,306.1212112861933,0.24806064744717043,62.52422031390381,0.0007911142528755489,5.703918568041252,626.8171725929765,0.007464973850174987
28,0.17911711817796894,391.8406235613246,0.2995359391625908,64.05477652822478,0.0008607173717994716,8.38934997945983,653.0234353652553,0.004472266910800885
29,0.1867098385144672,306.96979269143793,0.2536570246512112,81.66764400696461,0.0011695956991405491,5.623462190150174,771.489791738544,0.008383602551048183
30,0.18966774829401228,356.4853093574931,0.1924813718624771,61.94660829047425,0.0014811593876409865,7.335075983948391,580.7003214652761,0.0009543105002946623
31,0.17819755020032743,259.4676433707573,0.14408649798535908,71.4170173137642,0.0007131850766493317,3.081959220251445,484.99455155894805,0.007235268738912045
32,0.19224616151280746,298.1435699840275,0.2374372015734667,47.90005128470807,0.0005220083068325515,6.549827338018133,808.9514592252522,0.007139568389181343
33,0.23186073279800173,181.70973958129758,0.29281286993210753,101.96865037245738,0.0006287392033531576,5.230461346918461,706.7401629071777,0.009116776825338015
34,0.22672138007101184,239.64698278483604,0.3217133473104662,62.42435294569127,0.0007847385240630142,3.6730486628833834,629.3689078290597,0.005771972323623795
35,0.23650696204004887,322.83228783996765,0.3594734044885242,25.478556152287375,0.0019416154428640114,4.315056834283895,927.4362855307102,0.002441122950606689
36,0.25716496794791277,278.4073463820206,0.42153355852190855,36.8274253166301,0.000510889549594471,2.5612257990915945,726.3286082961454,0.004963868715587605
37,0.1869800970270605,401.4935851372571,0.1922460224956004,73.09535417812278,0.0010426530222119154,6.6449370464746496,552.5556979491932,0.006195597282043885
38,0.1629686532553263,454.8677214705507,0.13415492927662379,58.60596054566842,0.000760332422696535,5.118804036093519,336.63093863807705,0.005294749402649349
39,0.16960935190453857,449.47318543791414,0.18126308858606127,48.440964642449714,0.0012645607825655684,9.921996300020222,678.9594545648933,0.005160213239693989
40,0.20227154531700167,450.46389839355,0.26751859772949077,58.73389690888932,0.0009237415098978446,5.97055228580545,305.57285434263963,0.003354495258183428
41,0.14225129977671686,352.8138263780695,0.13283571427343613,79.62971284285184,0.0007780882356669574,4.8611240808353635,374.90857904994834,7.101289469744261e-05
42,0.17455945903223433,347.7038981814388,0.13503556754981183,78.06962746754844,0.000786169703068505,4.068108697421785,334.2808420048731,9.113888546148294e-05
43,0.19037207462518158,475.96852838866926,0.16601378022658286,68.19947666913495,0.0008905252579313953,5.362657168115337,408.9177509832589,0.0010287024362013522
44,0.14042649801575138,343.7657822450882,0.12804920680156173,80.53311859080578,0.0007653974497335999,3.195951309867006,258.188131077356,0.0008765963946163954
45,0.16779100105255665,341.74180127126823,0.12397851520754939,103.4760433817174,0.0007565229733971458,3.3387316842110155,265.85513345792987,0.0014808869342368004
46,0.16964377871084357,395.735487761348,0.14851156255703124,82.65213710060958,0.0009867788980007703,2.0101942198423006,306.7681422287819,0.002517074183057194
47,0.17844050358423216,426.13420171296764,0.2141577056997112,76.55246492815793,0.0008316461622598818,2.927588402013402,379.69721733778346,0.00028804538481758764
48,0.22550399714110497,375.6287956130142,0.2371460791512084,96.14064615542405,0.0006217129399709773,4.443775652561058,287.44795633924707,0.004492066662563976
49,0.15457405373454094,501.77848891941323,0.13330269279191156,57.89962356266065,0.0006989311040975033,2.676143806717154,481.74825012761437,0.004032353893376945
50,0.16812963214463103,508.521460602416,0.19767398131956998,125.29556578987102,0.0004692873239771189,2.6410699425165745,458.8669850332176,0.0015987113033378271
51,0.19557786423958348,485.0146500305623,0.1234784954502556,57.82691690346898,0.0007612865329832259,3.981023838334604,331.6880255800827,0.0037807284983210083
52,0.17804741953795183,467.65899451277846,0.17093948367188036,51.91583106081027,0.0006780682584490803,10.815716064608708,391.9995779665496,0.00486442459376373
53,0.19596821945272164,325.4553160900779,0.15079835415811052,68.23881315419756,0.0007232732897637684,4.894187036881995,485.20162792338573,0.005385977408814184
54,0.17132087792242,433.9892075907607,0.1284745802938786,80.76014682088562,0.0010402489452369218,3.581574817031462,257.1435789080553,0.0005415311860922996
55,0.17684934833449517,496.61630669316406,0.15744551760824294,70.69822077373058,0.0005781354362877364,13.296276760608242,352.71919263716626,0.002774147206269984
56,0.26273046254018645,313.27101736507274,0.11675120911216955,86.78364407550944,0.0008176241218924942,2.6373469901094335,320.3198521519057,0.006742515974304837
57,0.1415296359779592,405.39416778688496,0.10047971553966867,52.9656257369863,0.0008992449732524247,6.166601128349504,518.7286330396001,0.001351593871305296
58,0.20409548746611544,384.66626817951993,0.10241846353798037,53.10931994331774,0.0008992469746051681,6.239095741336073,483.8916737907708,0.0011241882287517926
59,0.15809315989563566,406.2500856778254,0.14488108808639052,74.33769278717728,0.0009448254192321308,8.112453021833108,527.7580040299108,0.001970368167133794
60,0.19151011159097006,403.7562675016308,0.4835242368908397,112.22367784855571,0.001085221571800949,9.17747679967314,517.8908368958947,0.002076776296772929
61,0.19461417634731637,361.16760220980166,0.1423527711759877,67.12343839949278,0.0009648877409542357,7.750311292161936,602.6596604650138,0.0003833934563542766
62,0.19344358437075587,409.65281429748643,0.18033241079102286,73.1141803617579,0.0006535092914824539,6.9622934920976025,542.1534426986457,0.0014848472660270806
63,0.20611856901449357,343.65941588790884,0.1157436345505507,64.7395937421328,0.0008620812547085904,8.388946824004663,511.4514355691556,0.0007180140505169245
