trial_number,value,batch_size,dropout,learning_rate,mid_layer_count,mid_layer_size,weight_decay
30,0.20542536536287404,278.5044024984043,0.3442871767491286,0.0005633298164697526,13.067021866893072,394.0802383111057,0.0017005388104323687
31,0.19383945714704648,329.6453302383798,0.26806922762818103,0.0006459229520747877,11.015067058265892,170.9774205589705,0.0002378494119258174
32,0.1987535949952588,320.127955677511,0.2735679147848292,0.00046162466973568466,11.054617814753376,470.83606368839315,0.00020038920009155377
33,0.1921309574401218,341.48224201703334,0.301267197928782,0.0006089632198401315,12.174048155533088,178.19218942128526,0.0006385234968520672
34,0.19671341386473107,365.09146268048914,0.2917959263348837,0.000536484979439177,12.148467956852429,172.44459492913364,0.0011910367534184521
35,0.2039147673475885,348.1389424540597,0.21244692578357988,0.0004919963503587856,11.402281561712718,184.5859758364399,0.0006817517354858598
36,0.19239285470594367,165.49613199051777,0.23947734431330556,0.0006285769773474822,13.57811261666588,159.61833018919904,0.0006120424815478897
37,0.22148572491582283,179.1908451982401,0.14235269375124057,0.0005983072558228491,14.969169742052513,285.8744422487626,0.000612807994554884
38,0.1896786657814494,176.05384790048794,0.23760290884066762,0.0004991967886819864,13.705207814726334,231.15087787801212,0.0011104271250753533
39,0.19130785570753192,203.75289223846084,0.1973237466297092,0.0005061853444939554,14.842181662827942,214.8048217313118,0.0023191178087441076
40,0.2036226220138951,195.30775406971213,0.18647163485964363,0.0004017729312227888,14.923485655820457,205.19126208294327,0.0022750267584949616
41,0.21042599400538883,158.16518244406905,0.20186940145001928,0.0005182422177367303,14.292391990147841,243.68408607421304,0.004523794575236709
42,0.20412957920374986,185.70604731924843,0.17359706504867925,0.0004972275374377814,12.655108871484881,234.3495166255702,0.0009407311189947416
43,0.22138796232328445,209.62411694740592,0.1550494491157361,0.0004409467630345723,13.643771433236404,271.999696072585,0.0020735676304053058
44,0.19821511869302053,222.71860004707523,0.22633258191964387,0.0005450329347758355,15.611388317344247,217.14682440569243,0.0011288560038037205
45,0.21917606417290464,154.58530925995424,0.3587722610264176,0.0004775693146081021,14.856822243746254,387.2619457183005,0.0017140835596634442
46,0.19720250931596328,129.21114105177443,0.25470748730390985,0.00042053594125183324,11.997195323046189,339.6476939042042,0.002791397103626145
47,0.22101740241162257,251.99374649811645,0.21689295116345628,0.0005128042603053256,13.39793585610511,264.401076532821,0.005929748668428392
48,0.2104132063854151,365.42542138280464,0.20178381774001194,0.0004325897865758703,2.1231793175329106,203.53050194610714,0.0008161537687325008
49,0.21129549700699882,265.98688785068214,0.23364643470751184,0.0005602951905462082,14.290207008327906,254.435156885133,0.009653481632846779
50,0.19571826975502654,194.1739652276057,0.2898685052381699,0.0007229016402124107,12.56496325686527,415.0096104444712,0.0013344436754147773
51,0.18583841886215224,170.35968098431854,0.23949381734257807,0.0006161194373907052,13.823741642441982,153.40589935577825,0.0004521854658089349
52,0.19149295368683553,182.48975882874737,0.25988380254116783,0.00047070215392702014,15.937577361936778,183.17152240054511,0.00042940981855236663
53,0.1950311514989523,175.8697349696613,0.2542800262127775,0.0004783402268797158,15.370181706903061,153.31941989504642,0.00041298373782197253
54,0.18696934937270815,150.2961067703788,0.2101121706551419,0.0004588438751223398,15.828688071515447,223.77430372966177,0.0010243349985380023
55,0.19561414146784714,145.834229614669,0.21047297858668998,0.00041188461605546635,14.693304631903743,129.24225448364544,0.0009866198633340303
56,0.2167634741877189,166.19020728866622,0.1931188973476113,0.0005196452515874158,14.500208327664746,294.81766540542037,0.0017155544460246484
57,0.22294668362749193,131.18244031256586,0.154014728263544,0.00044701790999704134,13.79409367586252,215.5627593562479,0.00014698328059888565
58,0.19835087341328939,149.3038480432896,0.171636548555424,0.0005598370077894491,15.397825211487246,231.30428927346136,0.0007193198683704754
59,0.25262216806166365,197.1378558141518,0.22458658088246788,0.0018401129062490037,13.972448560396,346.1505443768042,0.0025236971495958853
60,0.2050076057744062,227.53227830165775,0.18342979219707672,0.0009703678826731288,4.787127137784798,373.0961216840065,0.0003051218969305085
61,0.19421936760539424,179.06105643085903,0.2442976329797966,0.0004606934162450861,15.88542113009606,198.93952676443612,0.001184270805459284
62,0.19986171556000937,172.02164632018844,0.2561464429322339,0.0004915455267627293,15.886340764930893,162.96471994152756,0.000470400642359049
63,0.19183028411499398,187.922356150994,0.2670088168970514,0.0004282089993974979,15.468286299344339,142.99215126674014,0.0003732130250149989
