trial_number,value,bagging_temperature,depth,l2_leaf_reg,learning_rate,random_strength,subsample
85,0.027406220063312482,0.2162938425630003,12,1.1458859450602872,0.027451791858922332,0.11912185699286293,0.8593849348594446
86,0.0343444787422864,0.1803883912697202,12,1.1927704465400288,0.023531340702526996,0.12232412791444415,0.8632306604903023
87,0.02780750873809713,0.09615191212801837,12,1.1330672354109301,0.02732013440853239,0.1451432159821781,0.8409131427869739
88,0.028999786816101037,0.06609098859612579,12,1.141908504394914,0.02613807734746614,0.14781547405573897,0.8383365784576273
89,0.0421444437719698,0.15058788023327366,12,1.069993508943997,0.021146313762475465,0.1700599937632092,0.81931594056157
90,0.030380164582383583,0.11669937493788488,12,6.766468652736974,0.027544280027818186,0.1414055282722098,0.858992999048594
91,0.025711491901105606,0.09674631278602373,12,1.1569698495132357,0.02827775535875646,0.11516687327070363,0.8844751373087395
92,0.0263308000496484,0.10611851819919234,12,1.1762174074740859,0.028050289452288324,0.12925845693540175,0.8456162903363668
93,0.030308865818693166,0.09851159256033015,12,1.2476194642303884,0.02552295476195948,0.11599056424587113,0.8346437823651381
94,0.038345465150895555,0.13158591158605418,12,3.8692622648018724,0.02311271044511697,0.15672896725923474,0.845515643618168
95,0.28773539333636,0.10883447980220105,12,9.742309479903824,0.007685018294821482,0.12466330582507097,0.8833160985072687
96,0.027583284386270356,0.23232463975989787,12,1.0003101135961163,0.027186881096563194,0.13504285053982729,0.8276743914235182
97,0.026558309977785036,0.23010510353701408,12,1.0000146730979318,0.027707398397406553,0.13625465702419576,0.8172729512894656
98,0.026690017801462976,0.22810384047038115,12,1.0385505987048613,0.027941462876141885,0.1326831809849614,0.8270029817103518
99,0.03262400542652914,0.21031132414175205,12,1.1706206101940766,0.024353333832767787,0.11689984781887426,0.7925502946528429
100,0.04783572046098562,0.17059779821807322,12,1.0577823267971973,0.019642497446929922,0.13004522851166905,0.8121643879473761
101,0.026569388933208593,0.23831222696138094,12,1.002999806808933,0.027863434033116502,0.13642248993806047,0.8308717781967723
102,0.028868248265362325,0.244984672211872,12,1.051526763675898,0.02614677403570885,0.12082782736540842,0.8524735831677603
103,0.028198983866247303,0.27432982486548574,12,1.1909123364872127,0.027575046967615955,0.35725195313891034,0.8680462401084452
104,0.03718818243783577,0.3439693761629794,12,1.1067971639752139,0.02252838064646162,0.14895941973777888,0.8263755846594923
105,0.026257441668267323,0.14252299990914402,12,1.2650465953704735,0.02831565678062698,0.1125794909501118,0.8183170122801129
106,0.03162835225033118,0.13016455838118834,12,1.2619371661344152,0.02471692161893106,0.11307741797601745,0.7806896681622606
107,0.02805374388549025,0.1442363261071404,11,1.4725106369818712,0.028379556139177396,0.10498106029716119,0.8182420791259063
108,0.025834823352856025,0.1947020803288079,12,1.3335702350263656,0.028581772773212947,0.12604087058565047,0.8471417984920172
109,0.0261490245098436,0.18478235126216036,12,1.2965874577074719,0.028405799814633242,0.16380039671634022,0.7961007111264569
110,0.03821872139621366,0.1684717163698981,11,1.3232381117671064,0.023571526018100395,0.2864072658014611,0.7965577523165094
111,0.030238321201667074,0.19886848130189402,12,1.2247168898916674,0.025621728030940615,0.1637644880622091,0.7858577685201016
112,0.02568595550857542,0.3179753981172009,12,1.0341520745477952,0.028842341150812835,0.13095767987722015,0.7712918943781173
113,0.0258417811507081,0.5298928249249972,12,1.280792488496664,0.028619446524052395,0.1253513882460443,0.7651859204858488
114,0.02998029429451859,0.44584629593398156,12,1.4185869628432841,0.025854960760348107,0.12774952454831767,0.7447186854006393
115,0.02613373337975248,0.6252533745822101,12,1.2814928911917665,0.028704431942213438,0.12386979907984859,0.767255802154118
116,0.026227502300246553,0.6482851966756412,12,1.3204356193523408,0.028482889696630827,0.11351400404835203,0.7711220380677515
117,0.03981948359184706,0.6939191322302317,12,1.4981583861022227,0.021827379519314426,0.11196491781766676,0.7633427468405879
118,0.11956238737189587,0.9925877468851715,4,1.34921997055485,0.024543379482465048,0.12444269980498239,0.7651272624302898
119,0.026169611613462145,0.5656442847072991,12,1.2811668218956649,0.028705825193112152,0.1040550182330116,0.7738397067310915
120,0.027565730457823113,0.5986594432274891,11,1.281620349070784,0.028571384960928845,0.1056607826039902,0.7727521516589578
121,0.026224182967137355,0.6788419537803295,12,1.4223493874246707,0.028569933207757733,0.1138360228609248,0.7432354078561502
122,0.02940038235600839,0.5209142345728164,12,1.4214662106651217,0.026107747304509123,0.10438488001367686,0.7356787631012521
123,0.02642692002744629,0.7946519521090964,12,1.555060278656894,0.028497648904366242,0.11256846024361107,0.7706748286474341
124,0.0327332786720826,0.5927179111595275,12,1.3201658609396365,0.02438894394368505,0.10776312540742472,0.7844452927854301
125,0.026007598069133584,0.6695787039288384,12,1.3890821850707353,0.02882884795297836,0.11611931866255976,0.7478832545495032
126,0.029615595484433942,0.6785240102544866,12,1.3825226450365216,0.02611196105327802,0.12134773140414572,0.7459349974983973
127,0.03740356445526312,0.47887663678473996,11,1.776465451983013,0.023432414246994875,0.10159770946005722,0.7545459366201981
128,0.02517101787541499,0.8247164378759316,12,1.5985396672844667,0.029794043199456634,0.11582358806631482,0.7219880449714313
129,0.12969414470121501,0.8211247991451027,12,2.7612067688653608,0.012278466007881735,0.11902084382430282,0.704719118983325
130,0.027304056813212498,0.38288166068381896,11,2.1008999982317538,0.02984163509186185,0.12644416738647823,0.7307934190267288
