trial_number,value,batch_size,dropout,history_length,learning_rate,mid_layer_count,mid_layer_size,weight_decay
31,0.1412614214696927,463.1834734831498,0.31389347855453503,49.050313587905954,0.0014572808902591652,4.446353604875016,880.2382590383905,0.0006510161421121642
32,0.2073466989830761,485.4854193224213,0.32238817119282803,21.59401524325975,0.0014241354338281203,4.821452034829907,868.6613180884535,0.0005862157899293926
33,0.18108423312088687,447.07174690774144,0.2364559057876922,37.91005507656615,0.0012515325748147835,2.8258310930403576,947.2889963208042,0.0012047366682204092
34,0.23131248643342964,293.4946084956798,0.29663965327106,111.6681488967475,0.0016297913262567235,8.627963336618162,788.6864527878907,0.0004594165206191883
35,0.17061706579953967,490.4299923698862,0.2060150789900302,29.653288410509493,0.0018393467914106158,3.9935903194157465,727.2821851186304,0.0010165607437068267
36,0.16621348012885648,404.9118266761329,0.17495738670154187,88.56221643609707,0.0011184592473594793,6.1309861227036775,845.6941205893484,0.007175650839332455
37,0.17445929403344315,364.7630318147341,0.1686193887702025,97.06460175072795,0.0007600297342025503,6.092256350340131,860.4279612289056,0.0084225890913996
38,0.17362533373434744,411.17445601334487,0.10299567981465116,89.28668215345516,0.001574905736593726,5.833907076363991,937.5497023550956,0.007189446588074225
39,0.3521616142800825,451.8558926752465,0.42742659362972235,111.33778920090859,0.0010600423299841981,9.558488190847147,990.1361978350566,0.005990360290352523
40,0.2395585037232516,300.8320803020964,0.37631899511331557,92.66279201744506,0.001275885404775929,8.161289850226868,785.5733538632487,0.004318470315720738
41,0.20969002723225397,467.9083501810777,0.33315214279282207,80.55577656337168,0.0011624774089021973,6.601669193101211,746.5796951890491,0.007379022073330871
42,0.24342414494046194,494.7192549410004,0.3154165173861562,62.906629177611656,0.0014456092304159982,4.6588073766625255,264.3161265559321,0.007932804672478252
43,0.21900261531689924,396.48857360478394,0.18360727613129568,52.53146928575603,0.000959607488819272,3.0334539421703797,881.9318567124252,0.005453523178281388
44,0.17805034269071268,511.4040568127259,0.2714480614256701,48.15456447076398,0.0010664297922936081,2.0681196482131967,823.8662228233466,0.00153739929821782
45,0.20453927414993683,247.00868940863597,0.14044282935358626,22.41143285114014,0.0013269023550511704,5.5499989936007745,706.4088285166167,0.009625116548075694
46,0.23393551475831312,133.99982434988704,0.22262475508026852,127.2700812107672,0.0006527819429284738,3.8120608175845208,312.9840379731258,0.00032506983656802643
47,0.1756783577273349,465.7143604051275,0.34182509627192403,57.39467145357179,0.00174412394539813,12.517067105686866,919.3949434592728,0.0040518460011070775
48,0.2269444229058966,437.2436307356071,0.36783185675990515,40.5874277262517,0.001190091571503663,5.067585030744162,595.1982939301387,0.006550434130788714
49,0.2548458760291963,407.29295164925134,0.29198354464909926,81.19909613123397,0.0013893325508783306,14.577766394563328,774.1211984776169,0.002323779955851817
50,0.18717976008502846,193.87157400743843,0.24346503716233192,75.04636195304613,0.0004121013467371328,3.221524996897143,674.1859392355219,0.004634296624027632
51,0.1949305280061539,497.8373446424624,0.20974866082050445,29.78892056451537,0.0018471127819058991,4.136907375141284,721.1897355354436,0.0010488769723778222
52,0.14678872659980893,490.011422686239,0.15496355971108228,34.37207618496831,0.0019606323657686635,2.4722667972255357,657.5888307172071,2.0618428310614187e-05
53,0.18574293424559388,475.6993081117679,0.15854922801970078,18.885322459826845,0.0011127910142135348,2.567652995667747,654.6555454326216,0.00018161334361118251
54,0.1632842670033078,462.092276439989,0.11652038445383606,35.61068706945771,0.0019216051889310757,2.520335304751134,509.9467359015904,8.829849825544266e-06
55,0.15167739682211848,426.80032474957255,0.12330197986091412,43.45241737739517,0.0019044325435645484,2.474288732142167,487.02115488515597,0.0006122996900488016
56,0.16849511040006568,426.0171941825677,0.12776621943515012,43.838333028616326,0.001941165434667258,2.4760269346826256,468.2289457735016,0.0006202344319222397
57,0.182534055509967,456.79248062668694,0.11715032775801235,33.00052768750979,0.001996324997829263,3.241630342468898,527.2249123686918,0.0016344966386998103
58,0.14755953793040294,384.1738696858628,0.15085501247259359,51.908811995143765,0.0019283423820258664,3.5741316576645623,559.9310553420692,5.581291377277926e-05
59,0.18137006962415345,385.95997437105694,0.15513473741212364,53.13870661128108,0.0018813457135658084,3.4055340846050823,471.6553787741836,0.0009033031586528019
60,0.17201830851594488,346.3607174804243,0.13233819673717787,50.366121370181745,0.001775633130783047,2.3414810567333038,392.3812980612752,5.2341844332760804e-05
61,0.1818307321407124,440.401587455173,0.1118312519127558,37.84922990670636,0.0019146621588575316,3.711837239051847,556.3082568442021,0.00044507580498274443
62,0.17073372088395014,419.2635964075697,0.1872524617493367,43.151102198887514,0.0016863238242322929,2.9523337652568444,554.5007320188673,0.0013038002315616055
63,0.17791647966393453,476.467476559154,0.1455245495374879,27.513499604485354,0.0019515221535647768,2.422753477332046,493.5547733141283,0.0007551714419410547
