trial_number,value,batch_size,dropout,history_length,learning_rate,num_layers,units,weight_decay
21,0.05316669181806482,316,0.20084005516579273,33,0.00031375618179215365,6,362,0.0023164125437126776
22,0.04599702381719091,305,0.22809189722904288,33,0.0002656706937608971,6,350,0.0012970266604028038
23,0.07535831787257177,382,0.2506546828655034,46,0.0002591611784949519,6,337,0.0027240167592832492
24,0.05438696235731296,302,0.27794704374713997,33,0.0003342065533969229,5,355,0.00590197364385631
25,0.08610740542482467,299,0.20038402092484078,60,0.00033425375233905196,5,316,0.00475204056313305
26,0.0514457845123639,262,0.276984837533271,33,0.0003397400320658323,4,352,0.002654892124029064
27,0.13208598873173213,264,0.2419507518789259,102,0.0005007932337565129,4,287,0.00135934681428366
28,0.1389918993821467,243,0.3307558919654624,78,0.0002567325910325995,4,246,0.0026412925707175725
29,0.06620484973577892,161,0.41599378129743636,47,0.0003423591303522557,4,204,0.00039297103249386496
30,0.09676448133400672,75,0.2842011191185059,91,0.00024671237269529065,3,321,0.0008573860952283792
31,0.05750787163168505,306,0.21769390690958812,33,0.00034490454397955367,5,355,0.0016440645264484382
32,0.041181315840072605,262,0.27822241847590534,32,0.0002863253623960978,3,354,0.0026700380310978387
33,0.0518891242286327,261,0.2482291676973172,42,0.0002761887685271915,3,289,0.0024256436762318846
34,0.05511705744399431,257,0.30669702745341104,43,0.00023313778698059694,3,286,0.003582780723604662
35,0.07019477073393815,195,0.4031419128131759,55,0.00028254802659722153,3,324,0.001133366785589789
36,0.06712005867881617,279,0.25034604331899285,63,0.0003963810501514405,2,298,0.00292846305679174
37,0.0715304677626666,220,0.34845391831884165,47,0.00027643344173073383,3,304,0.0006899848201546454
38,0.05680549620996816,224,0.3190261820086238,41,0.00023179655070353091,4,246,0.004164708124178674
39,0.07927765090353943,168,0.22375366176710348,70,0.00045583536281298433,2,352,0.002061757856823341
40,0.12825919000558483,257,0.2822385080970101,99,0.00037543284507005547,3,224,0.0004137245428991918
41,0.0512275147675806,278,0.24445139107641956,36,0.000301202708340032,6,324,0.001574097219189189
42,0.04701608213644547,267,0.24598226093711423,38,0.00029215840734308325,3,327,0.0014870141931232657
43,0.053354732890836525,276,0.2198618242210661,40,0.0019408990487794703,4,317,0.0014307822764305235
44,0.05291657618113926,237,0.2739096068444535,32,0.0006284857191462767,2,330,0.0010931989275636714
45,0.0506242206984619,345,0.23623355454924733,37,0.0003709012871981949,4,347,0.001644979712538739
46,0.09438831925181533,349,0.24194423504771584,49,0.000549438635950644,6,373,0.0016576775829887454
47,0.07104983878953544,363,0.25907072335880194,38,0.0003889227382809368,7,305,0.0006948522925849612
48,0.08101232568411204,332,0.21403767448592098,56,0.00023332917531588182,5,170,0.0002711717125774361
49,0.16023802510149163,286,0.23292092886919805,143,0.00029541511850854384,2,343,0.0005227364044419097
50,0.23461029087580168,336,0.2570140523178832,122,0.0004326315281971022,8,384,0.0008236226220056185
51,0.04510490777336548,269,0.29621742574606513,35,0.0003627755136806403,4,351,0.0012365335192740386
52,0.0652404166256998,312,0.3007109574018801,37,0.00038120272861101915,5,368,0.0012705724778984207
53,0.048596969773354495,292,0.29344555794405264,46,0.0002008099469623864,3,330,0.0016731480975446134
54,0.06826638642135681,360,0.29471026566338165,46,0.00021432725481058815,3,111,0.0009554842029780608
55,0.08504157341071639,295,0.3228043901614711,52,0.0002612260890911372,4,346,0.0018425195488191238
56,0.04875015856055488,251,0.2636073551769417,37,0.0008209773462923753,3,363,0.0012146264342080852
57,0.12688441066020126,210,0.2674250105956478,112,0.0011474285976368346,2,365,0.001236698694565737
58,0.05465214515979818,252,0.3470180293131029,46,0.0008296842120513324,3,332,0.0005493910908714783
59,0.05373138079195778,231,0.29106415098389,42,0.0007725232703360679,3,384,0.002053207252588456
60,0.045599439488925274,270,0.3047802314209563,36,0.0009751875561785441,2,360,0.0008331216188603642
61,0.042955951292714414,276,0.30985519313722193,36,0.0009569672828869632,2,363,0.0008500908371141461
62,0.17311042315491662,271,0.3051902669287603,133,0.0010309493532545647,2,358,0.00084844650587073
63,0.04327354228524404,289,0.31126630677110906,35,0.0014415756550215616,2,331,0.0009465881802453971
64,0.04934512277212098,284,0.3284105000031096,35,0.0014570381574522647,2,371,0.0005677797689851846
65,0.051521083749241484,308,0.31705620599656215,40,0.0012637513109604686,2,340,0.0009557393656232446
66,0.06930966558961235,271,0.3643250084548023,32,0.0016290715745241632,2,315,0.0007147308179686857
67,0.05573454797355722,244,0.31183421870740297,50,0.0006765657980754023,2,375,0.001057053753816534
68,0.04705469419111137,327,0.4723484783140618,44,0.0009057583670275442,2,360,0.00046572894664716587
69,0.05487726208267502,298,0.3344690672498207,39,0.0017752856865061283,3,259,0.0007629601965509744
70,0.05043268113214279,315,0.3779358699015445,35,0.0010759752419830539,2,296,0.0014201143831699488
71,0.06073778079351256,328,0.3420594249922376,44,0.0009215462065702134,2,352,0.00023635934885520005
72,0.06195045931038456,268,0.46734271564246876,35,0.0009925841330635373,2,361,0.00045902129408083374
73,0.045743448295937336,284,0.2715774837318083,32,0.0012787903933872077,2,333,0.0006177890850363809
74,0.05204562405244407,287,0.2711386855165116,41,0.0013310991353875324,3,338,0.0006311994906979026
75,0.04200657646201616,249,0.28416731669884454,32,0.0015110763559912086,2,327,0.00010884363809808808
76,0.04832435679070803,249,0.28418247857134726,32,0.0016155915619477338,2,347,0.00017091196547485237
77,0.04251718767117654,232,0.3111643745897179,32,0.0014672629590105877,2,313,0.00010382680621984196
78,0.04703615536199552,219,0.3148821037451571,35,0.001466007122050187,2,311,0.00010846864095672727
79,0.10236040423982419,196,0.299084165024386,83,0.0013494960025731348,2,335,0.00011773258580286168
80,0.04725105252195438,231,0.32590388074326937,39,0.0015449938372880552,2,308,0.00013622067751231236
81,0.04866296507992281,258,0.2887336938630851,34,0.001138884968395967,2,324,0.0001430770823535016
82,0.044958410896469486,278,0.30686465705500043,32,0.001772385929911978,3,348,0.00010024656674295996
83,0.05255613283230214,277,0.3033275523847764,39,0.0017769981278710975,3,338,0.0002821043218210202
84,0.04205267898977324,244,0.3080302731148264,32,0.001948140364432456,3,377,0.00012611282642717485
85,0.05900506832994674,238,0.3114642484161561,42,0.0018809503174954305,3,376,0.00012476179336552595
86,0.05472242752324847,212,0.33540660759835506,49,0.0019775255747157407,3,377,0.00014888679226786414
87,0.052505056200581685,246,0.27988903359907424,37,0.0017347982031186925,4,355,0.0001586260228307828
88,0.10159900637493369,232,0.32158176865580007,44,0.001576760015351932,10,368,0.00010482067175861014
89,0.053981472886054316,264,0.3091568115441502,35,0.001408804314762998,3,346,0.00012170982900971383
90,0.04317292738217133,222,0.3530047290380015,32,0.0016939830387626322,3,278,0.00022119048198495267
91,0.04866976739496601,185,0.2960770782741133,32,0.001714054735255724,3,280,0.0002075290723531639
92,0.05735162999818438,258,0.34143310090140006,36,0.0015093664616145379,4,319,0.00010105328278129333
93,0.05926573221087805,122,0.3562333379134569,40,0.001844888266693952,3,211,0.00013733441676071006
94,0.04315973038992301,253,0.28798274605036994,34,0.0005708908336722187,2,297,0.00019089285834855837
95,0.04380296703764718,223,0.3804025459744518,32,0.0006686169308775742,3,295,0.00018727231635267796
96,0.047267496218318765,204,0.37884931641193387,34,0.0016271580056694925,3,263,0.00020842186872157596
97,0.05146253715342579,222,0.39660221521966893,32,0.0005491416582276837,2,294,0.00011536192586373865
98,0.04450122142249862,239,0.35398699341713824,39,0.0006839303576581212,3,281,0.00017592895563648276
99,0.045404327972293455,238,0.3706374886300175,38,0.0006085515885759776,2,281,0.00030384528390814993
100,0.05860747810575604,216,0.3855108830580859,43,0.0006834785640438321,3,271,0.00017587367243151065
101,0.0660998135046113,228,0.3584021329609419,39,0.000705984534154203,3,299,0.00016492609957545915
102,0.06653966836661744,252,0.4388279398885243,34,0.000579174611141652,3,258,0.00019744816191273522
103,0.06649671263818503,200,0.35285672858397543,37,0.0004665393844122968,2,289,0.00023482444473621675
104,0.05224976395578904,237,0.3909135836887696,41,0.0008396550435533361,4,278,0.00015467580175145438
105,0.05278139654058235,242,0.2874417357000932,32,0.0016776981602232644,3,311,0.0001846962131938581
106,0.06672899859282161,185,0.3719328294685673,45,0.0013874918175460114,2,228,0.00033226523616835814
107,0.06303980955749908,252,0.3326951118379447,48,0.000751996072175676,3,320,0.00012900203855137902
108,0.07149063720209906,216,0.3466070989707456,37,0.0012142170112370066,2,304,0.0002371511219259505
109,0.04872398580257578,229,0.3646814860207206,34,0.0018391974016509335,4,288,0.00011142153806319193
110,0.10520702926301002,225,0.3192145144700407,96,0.0019377176128578771,3,251,0.00013224739191524242
111,0.050715989616011904,265,0.2999439747780391,35,0.0006594236294797216,4,182,0.003110447499517297
112,0.07922933360502771,273,0.293194629796701,41,0.0007958131530232138,2,75,0.004964822564432917
113,0.04281402352773761,291,0.4090475230381353,32,0.0014915588707677839,3,327,0.0001009905057147454
114,0.05029986144502378,294,0.4142647240111439,32,0.0015568791032047192,3,328,0.0001005948471393156
115,0.057372302139740636,281,0.434877516655399,39,0.0014846966027695185,3,302,0.00011669917964309713
116,0.0578415913518235,302,0.4088101662677449,37,0.000529570531077166,2,314,0.00015072042378088982
117,0.14645853596802014,258,0.3390727973858193,109,0.001315581366679347,3,293,0.00781119977144319
118,0.06886810571024868,291,0.27773486305399997,34,0.0016680448344174258,9,308,0.00014276984641404153
119,0.09306110025682826,248,0.3252683708484045,76,0.0011441052944171463,2,342,0.00022317172486377264
120,0.053618025977459474,207,0.31449650544080143,42,0.0014237297495978403,3,327,0.00012647422512645048
121,0.04715389975947197,278,0.4263206885141786,35,0.0017873612153703627,3,351,0.00018213875217831555
122,0.05148153327209956,244,0.4996646797229135,32,0.0007211417019142916,4,333,0.0002645445680504456
123,0.04819649022442904,262,0.28623768665920507,37,0.00040643170978194157,2,355,0.0001100675055929709
124,0.044578662844466384,269,0.3052992517528238,39,0.0003642336835374408,3,381,0.00010031069385797502
125,0.04899436334012822,253,0.3086891002239882,39,0.0012221899519724109,3,382,0.00010285646703244528
126,0.060246768669922256,233,0.3030228300642316,54,0.0003253312526337297,3,370,0.0001622837381825143
127,0.03927620795308327,289,0.32803958014928486,32,0.0005848628227327277,2,364,0.00011505822155703095
128,0.044956335501971645,308,0.31812944131577936,35,0.00048357671864655307,2,379,0.0001268285983609186
129,0.04516815943337382,291,0.32906605201681366,43,0.0006470003680699464,2,365,0.00011758096052890851
130,0.04670503687421236,242,0.25689041340050006,40,0.0005930591916135594,2,360,0.00017002680393640282
131,0.043422812453353006,311,0.31769418628688084,36,0.0004764340332262879,2,377,0.00013927539896999692
132,0.060294235703246345,302,0.3120726571830477,36,0.0005329583810230314,2,378,0.0001454971044493343
133,0.047418938165718676,287,0.39786713644028265,34,0.0005717590865352332,2,371,0.000136555706225722
134,0.04755877632366558,271,0.32366707142376117,38,0.0004470966298897366,2,367,0.00011178596850837403
135,0.04645040398762282,263,0.2920553793174249,32,0.0006258444633649976,2,384,0.00019454939937168242
136,0.04989559983954443,222,0.2823239335171069,37,0.0003537560853503337,2,93,0.00011872476771447309
137,0.05101210971064409,321,0.34906743319559097,34,0.0005015731885813531,2,269,0.0001526487228087502
138,0.05284682214303774,299,0.33282790218232244,41,0.000716917729079579,3,374,0.0001347405113755362
139,0.06783815851537937,238,0.2976559067665199,45,0.0008570093619483147,2,284,0.00021509584202182862
140,0.042014960125740346,314,0.33938822489445797,32,0.00041340553365333603,3,318,0.00010833717798315125
141,0.04326357462989172,307,0.3401819146195381,32,0.0004104227598424666,3,319,0.00010988660144567168
142,0.0427957442738616,312,0.338614414690896,34,0.00042835810075474926,3,313,0.00012189607252527063
143,0.046079605505000745,311,0.339777884367838,32,0.0004234953067007919,3,320,0.00012299491444244486
144,0.03960705073566654,313,0.34442845121313986,34,0.0004060662741884069,2,310,0.00011301558425064644
145,0.05640043500725948,322,0.32962080178153746,36,0.0004280940711229327,2,317,0.00011139443814746216
146,0.05107562190114199,314,0.34770659521605957,34,0.0004690823528405822,2,308,0.00011043973005451599
147,0.04302857676657022,306,0.32170551663494035,36,0.00041476826032557504,2,324,0.00012996807902626193
148,0.03946091943098068,334,0.3425866245891266,34,0.00039543663279215585,2,327,0.00012501094199550872
149,0.05107953989492735,333,0.3433393419871756,32,0.00039469416905124003,2,323,0.00012500270334552514
150,0.07328938313191767,344,0.3369674609095974,65,0.0004011876002607822,2,314,0.00010748105008926056
151,0.055568396924438705,326,0.3248916042566545,34,0.0003897294362924772,2,330,0.00012134551762288398
152,0.06215313386978113,356,0.33176409084495795,37,0.0004494706836074381,2,337,0.0001337571270974449
153,0.06197375766998206,296,0.3443028344194674,34,0.00041865114490376637,2,323,0.0038173508740079382
154,0.05375771506447834,319,0.35481609044599416,32,0.00035191891200820886,2,300,0.00010043005534650533
155,0.04649670229172024,305,0.3357860342916503,36,0.00037666383840322305,2,313,0.0001225904761661711
156,0.044358805151118945,318,0.32533804224244944,38,0.0003198489810317123,3,342,0.00015098073500307226
157,0.05491257333661546,284,0.3629397240087831,34,0.00045124590170935065,2,328,0.00011305674057776033
158,0.038043811122286775,341,0.27405241226949395,32,0.0004130941431744712,2,308,0.00013375061489608872
159,0.174888662637797,332,0.2658933820720692,136,0.00041310865275177557,3,304,0.0001373180664416859
160,0.046914836074297916,327,0.2726566040250302,34,0.00043325275456553356,2,307,0.00016131946459284794
161,0.050920272431724624,342,0.2798098641285965,32,0.0015326847616971468,2,319,0.00011155563077843175
162,0.04039250546984684,350,0.3175056702596527,36,0.00037896147247726985,2,333,0.0009510668328809202
163,0.051842567611601116,367,0.3179799709396155,36,0.0003794603339674908,2,336,0.0003594656206339572
164,0.054884181079123545,348,0.3276767303891045,40,0.00044024806091411855,2,312,0.00013059039334824466
165,0.03735510018754631,358,0.3369667392531852,32,0.00040147816708345263,3,327,0.00010707129974614714
166,0.041528079955200484,352,0.26044626064933907,38,0.0003434915049778588,2,327,0.00010034203587677916
167,0.06646333773816064,353,0.2593803869675376,38,0.00034100917168303435,2,326,0.00012082530489296935
168,0.041894178501151236,338,0.27233939313633204,36,0.00036687377939945186,2,344,0.00010233463461864659
169,0.0538335263106393,340,0.26998042142998296,42,0.0003732827874257797,2,343,0.00010495351620620516
170,0.06596920636184977,361,0.2492237147104837,60,0.0003587305992989248,2,347,0.00010294761732973491
171,0.04640660473389942,376,0.27621888766729985,36,0.00040395853772788647,2,330,0.00011735062233530238
172,0.12425296820380205,355,0.26097781870781084,117,0.00030848827142439906,2,336,0.00013073238948190988
173,0.046883536833469,347,0.28305198270444953,35,0.00032969916919648536,2,323,0.00010073930306704776
174,0.04401693503045945,338,0.27458539139345467,38,0.0003890348842349934,2,355,0.00014380136332321465
175,0.05879452694870719,374,0.25612652391526947,34,0.00037021130945527733,2,333,0.0001171809165098067
176,0.04950877696965337,351,0.26780284614568894,40,0.00034437200224716867,2,342,0.00010975924175342493
177,0.05376145922693244,334,0.2907300632212333,37,0.0004212692518589421,2,313,0.00012744041112013548
178,0.05381508547132014,358,0.31082181911666107,34,0.00039181615830975486,2,325,0.00010067572706368937
179,0.035588583174234925,365,0.3354935983986401,32,0.00027171138488754474,2,350,0.0010414048899444481
180,0.047076714007352256,361,0.33540564615366125,32,0.00024485629414211995,2,350,0.000758596631450589
181,0.0528434612954276,383,0.34514614689487055,36,0.000281926366716732,2,361,0.0009634443022225892
182,0.06970804053431043,368,0.3223215422470703,34,0.00024941688679974244,2,339,0.0024287161363516327
183,0.10915874437278182,370,0.32990347693616007,86,0.0002837329428753249,2,331,0.00011706444398902823
184,0.05974102497165996,346,0.31521448062933305,32,0.000359552469932411,7,315,0.00012630674341272514
185,0.05229491787440007,336,0.33784346130115944,38,0.0002935289804965439,2,357,0.004424840696265501
186,0.04460546494435484,327,0.30028732932013197,35,0.000266451927765131,3,320,0.0059707820141694295
187,0.050717569168646205,350,0.35194779672254073,32,0.00041209802630164794,2,346,0.001128971245842869
188,0.05336857023297835,314,0.286753079010282,36,0.0004939110008936993,2,309,0.0008692318149532502
189,0.0670078671971084,364,0.3206531213088273,40,0.0005211656323648174,3,301,0.000144290111503186
190,0.04749066731362439,340,0.3325431025577718,34,0.00031023461071183933,2,334,0.00011058128051330866
191,0.05622558542052094,353,0.35997743925883374,32,0.00039358715165741355,3,292,0.00010026830743483937
192,0.05061945861985095,76,0.34070781618931495,34,0.0019848555797471945,3,325,0.00011837594125505474
193,0.05013017298446761,297,0.349986312718225,37,0.0016006768389176754,3,298,0.0004814122688925451
194,0.04614743724378483,255,0.30874054802559997,32,0.00043187326026634747,3,234,0.00013010071375729813
195,0.057635067013379566,301,0.45369963035328503,35,0.0003817009132378609,5,149,0.00010991637271603423
196,0.08296144658654946,247,0.2779072347739828,38,0.000462145989116907,2,305,0.001043229266041021
197,0.042273783864067875,318,0.2654435003322118,32,0.0005503474180350942,3,365,0.0033486645256064623
198,0.04210617802210774,318,0.2646630893468837,34,0.000549479011568168,2,360,0.0028244615808279408
199,0.045470786172611403,320,0.25419373622605906,36,0.0005613000018868542,3,362,0.0021516921457994964
